"Time","Env"
31.4714714714715,35676.0580492617
31.5115115115115,36170.742257377
31.5515515515516,36670.1452613625
31.5915915915916,37174.2892030082
31.6316316316316,37683.1962241039
31.6716716716717,38196.8884664395
31.7117117117117,38715.3880718049
31.7517517517518,39238.7171819898
31.7917917917918,39766.8979387842
31.8318318318318,40299.9524839778
31.8718718718719,40837.9029593606
31.9119119119119,41380.7715067225
31.951951951952,41928.5802678531
31.991991991992,42481.3513845424
32.032032032032,43039.1069985804
32.0720720720721,43601.8692517568
32.1121121121121,44169.6602858614
32.1521521521522,44742.5022426841
32.1921921921922,45320.4172640148
32.2322322322322,45903.4274916433
32.2722722722723,46491.5550673595
32.3123123123123,47084.8221329532
32.3523523523524,47683.2508302143
32.3923923923924,48286.8633009327
32.4324324324324,48895.6816868981
32.4724724724725,49509.7281299005
32.5125125125125,50129.0247717296
32.5525525525526,50753.5937541755
32.5925925925926,51383.4572190278
32.6326326326326,52018.6373080765
32.6726726726727,52659.1561631114
32.7127127127127,53305.0359259223
32.7527527527528,53956.2987382992
32.7927927927928,54612.9667420319
32.8328328328328,55275.0620789101
32.8728728728729,55942.6068907239
32.9129129129129,56615.623319263
32.952952952953,57294.1335063172
32.992992992993,57978.1595936765
33.033033033033,58667.7237231307
33.0730730730731,59362.8480364696
33.1131131131131,60063.5546754831
33.1531531531532,60769.8657819611
33.1931931931932,61481.8034976933
33.2332332332332,62199.3899644698
33.2732732732733,62922.6473240803
33.3133133133133,63651.5977183145
33.3533533533534,64386.2632889625
33.3933933933934,65126.6661778141
33.4334334334334,65872.8285266591
33.4734734734735,66624.7724772873
33.5135135135135,67382.5201714887
33.5535535535536,68146.0937510532
33.5935935935936,68915.5153577703
33.6336336336336,69690.8071334302
33.6736736736737,70471.9912198227
33.7137137137137,71259.0897587375
33.7537537537538,72052.1248919646
33.7937937937938,72851.1187612938
33.8338338338338,73656.0935085149
33.8738738738739,74467.0712754179
33.9139139139139,75284.0742037924
33.953953953954,76107.1244354285
33.993993993994,76936.244112116
34.034034034034,77771.4553756447
34.0740740740741,78612.7803678044
34.1141141141141,79460.2412303852
34.1541541541542,80313.8601051766
34.1941941941942,81173.6591339687
34.2342342342342,82039.6604585513
34.2742742742743,82911.8862207142
34.3143143143143,83790.3585622473
34.3543543543544,84675.0996249405
34.3943943943944,85566.1315505835
34.4344344344344,86463.4764809663
34.4744744744745,87367.1565578788
34.5145145145145,88277.1939231107
34.5545545545546,89193.6107184519
34.5945945945946,90116.4290856922
34.6346346346346,91045.6711666215
34.6746746746747,91981.3591030298
34.7147147147147,92923.5150367067
34.7547547547548,93872.1611094422
34.7947947947948,94827.3194630262
