model.name,totaltips,dispersal,amp,freq,niche.ev.rate,breath.ev.rate,phylo.sig,Me,geo.mode,slope,enviro.mode,enviro.hetero,RO0,RO50,RO75,RO90,RO100,ROmean,asymmean,bimod100,bimod90,bimod75,bimod50,ROkurt,ROskew,TOmean,TOsd,RSskew,RSmean,RSsd,RDmean,RDsd,ROslope,ROintercept,asymslope,asymintercept,RDslope,RDintercept,Beta,CI,SI,gamma,ARCint,ARCslope
run_2121_VM_shortertimestep_1,136,7,0.6554279,1.298045,1.954761,0.3212701,0.3849341,219.389,parapatric,0.02809434,sine,1,0.372093023,0.465116279,0.418604651,0.325581395,0.186046512,0.487004115,0.191290424,0.276906436,0.484586263,0.623039481,0.69226609,1.229707134,0.024336232,0.034917711,0.48886847,0.969738742,0.268307016,0.299068223,0.047543875,0.15138176,-1.637295214,0.617689242,-0.098995689,0.199192031,0.404129498,0.015287191,0.154313381,467,1173,-1.18192601,0.425757236,-0.227695167
run_2121_VM_shortertimestep_2,123,7,1.25425,0.40056,0.0383048,0.267812,0.5432384,140.6977,sympatric,0.0486001,sine,1,0.023809524,0.976190476,0.952380952,0.80952381,0.547619048,0.933150246,0.315582325,0.052154195,0.077097506,0.090702948,0.092970522,23.66221101,-4.322761093,0,0.221076382,-0.285709405,0.512675049,0.255795969,0.000170059,0.001102111,0.449745841,0.891008162,0.498644977,0.268858295,-0.001639094,0.000323646,-0.337712634,392,1058,-0.881385593,0.905156018,0.014498077
run_2121_VM_shortertimestep_3,145,8,1.746361,0.6625847,0.8533286,0.9975341,0.7193509,99.08136,parapatric,0.03218901,sine,0,0.326086957,0.565217391,0.413043478,0.347826087,0.239130435,0.511715638,0.187141274,0.311909263,0.4536862,0.538752363,0.737240076,1.272038263,-0.089666447,0,0.631474428,0.298370436,0.410254176,0.357182845,0.009914726,0.044341826,0.516935279,0.47671145,0.423919551,0.158435631,0.05067868,0.006483028,-0.447594792,596,1346,0.830537518,0.543549997,-0.073981672
run_2121_VM_shortertimestep_6,97,7,0.397943,0.6177745,0.3318376,0.2207164,0.8398187,126.1643,sympatric,0.01279064,linear,0,0.103448276,0.827586207,0.75862069,0.655172414,0.275862069,0.799849405,0.320675775,0.114149822,0.271105826,0.31391201,0.342449465,4.503229301,-1.69761816,0.037582902,0.379803901,0.061700284,0.465685985,0.262433003,0.000738879,0.002213702,-0.993368959,0.864465097,0.501610942,0.288047477,0.011131014,1.48E-05,-0.798040691,392,844,1.297074153,0.785955954,-0.155593386
run_2121_VM_shortertimestep2_4,19,2,0.4723952,1.403421,1.813201,0.7327092,0.3748398,125.6394,allopatric,0.02585253,linear,1,0.571428571,0.285714286,0.285714286,0.285714286,0.142857143,0.29862954,0.220113606,0.326530612,0.653061224,0.653061224,0.653061224,1.887973449,0.918987937,-0.321771198,0.572264195,0.348380745,0.392868785,0.304260096,0.023123219,0.031083398,-0.67328286,0.430313925,-0.921787433,0.40040189,0.129108736,-0.002128582,-0.174319307,44,102,0.076878122,0.470267156,-0.245687275
run_2121_VM_shortertimestep2_5,54,1,0.4131112,0.3000977,0.0578493,0.3728104,0.9900659,238.6468,sympatric,0.0324465,sine,1,0,0.947368421,0.894736842,0.631578947,0.368421053,0.885990275,0.170259166,0,0,0,0,8.329983573,-2.395033428,0,0.169421775,0.528325823,0.388863841,0.311563321,0,0,-0.201859261,0.897215815,2.179231664,0.049070513,0,0,0.585343522,153,407,0.574460113,0.812990372,-0.226386
run_2122_VM_shortertimestep_1,31,10,1.092955,0.8605185,0.4584202,0.07187992,0.9474684,69.37984,dispersal,0.01334344,linear,1,0.7,0.2,0.1,0,0,0.185132916,0.233253422,0,0,0.28,0.56,3.309894132,1.333498742,-0.023102815,0.378337808,0.288068521,0.405468967,0.306356699,0.030774586,0.040358744,-0.247913412,0.215562422,0.213583433,0.207037663,0.100021249,0.01849773,2.386078506,55,179,2.365389011,0.285429129,-0.07920466
run_2122_VM_shortertimestep_2,18,9,1.691777,1.71314,1.534646,0.01842176,0.7307499,190.7007,allopatric,0.0338492,linear,1,0.5,0.5,0.5,0.5,0,0.488881891,0.325241335,0,1,1,1,1.003702191,0.002825726,0.309883575,0.724915826,0.758970069,0.368530271,0.301875581,0.009523327,0.016699799,-1.672077852,0.755809981,-0.677314834,0.433366896,0.04441484,0.002433006,0.911004064,26,86,-0.342318703,0.440974665,-0.373257739
run_2122_VM_shortertimestep_3,40,10,1.308834,1.975165,1.352109,0.7481439,0.5318394,249.0905,sympatric,0.04693991,linear,0,0.454545455,0.545454545,0.545454545,0.545454545,0.272727273,0.532629088,0.161992162,0.495867769,0.991735537,0.991735537,0.991735537,1.039581636,-0.175689844,0,0.587359275,0.933341778,0.27965777,0.337731274,0.025573606,0.048177772,-4.476459144,0.925653845,0.195879428,0.144794314,0.531315202,-0.021074877,-1.374205429,284,430,-0.052213324,0.559099119,-0.336893596
run_2122_VM_shortertimestep_6,62,9,0.8354697,1.930355,1.828179,0.4701067,0.2772844,176.1674,allopatric,0.02754154,sine,0,0.45,0.45,0.3,0.2,0.05,0.407110365,0.230471084,0.09,0.36,0.54,0.81,1.360224205,0.253859049,0.014157009,0.596760603,0.643378778,0.338837025,0.297170487,0.031924202,0.100936352,-0.100922308,0.418710276,-0.492881291,0.287122379,0.472707037,-0.022408283,-0.512762027,279,533,1.236770642,0.447930904,0.01477816
run_2122_VM_shortertimestep2_4,89,6,1.347449,0.5283678,0.81564,0.2339288,0.7498627,225.6455,parapatric,0.05535433,sine,0,0.266666667,0.566666667,0.5,0.366666667,0.2,0.561495113,0.181585603,0.213333333,0.391111111,0.533333333,0.604444444,1.446042485,-0.334389189,0.02155624,0.428058262,0.261789312,0.407715603,0.349974546,0.009656898,0.031614499,0.586673073,0.503127129,-0.204000495,0.201881571,0.086609837,0.001040103,-0.140539797,273,723,-0.926298023,0.624816806,-0.247622216
run_2122_VM_shortertimestep2_5,124,6,1.288165,1.175151,1.05541,0.8715908,0.615043,138.6407,dispersal,0.002944699,linear,0,0.41025641,0.384615385,0.333333333,0.230769231,0.205128205,0.391553615,0.197616105,0.336620644,0.378698225,0.547008547,0.631163708,1.451299698,0.427432817,0,0.537840519,0.579343297,0.302256781,0.26357596,0.020195858,0.039089995,0.141374659,0.37827975,-0.100432512,0.207045854,0.120889945,0.008845332,0.132895288,405,1035,-0.289488363,0.413490605,-0.042425273
run_2123_VM_shortertimestep_1,101,5,1.968008,1.735572,1.455981,0.5706604,0.5724455,169.3859,sympatric,0.04284524,sine,0,0.193548387,0.677419355,0.580645161,0.516129032,0.419354839,0.677469737,0.221351046,0.324661811,0.399583767,0.449531738,0.524453694,1.918729113,-0.808695146,0.050884248,0.492107918,0.2348718,0.412262772,0.3268775,0.021119581,0.101077118,-1.12307968,0.786478335,0.154141824,0.206389699,0.17215049,0.004410274,-0.69767804,451,937,0.131496057,0.689403258,-0.346684033
run_2123_VM_shortertimestep_2,88,5,0.8167231,0.8380867,0.5370852,0.5172022,0.355727,90.69462,parapatric,0.004347403,sine,0,0.153846154,0.653846154,0.538461538,0.461538462,0.230769231,0.643608383,0.214356127,0.142011834,0.284023669,0.331360947,0.402366864,1.784247061,-0.592187653,-0.000148082,0.492946548,0.181806569,0.459800615,0.340097939,0.001212635,0.002945122,-0.542047971,0.685819146,0.825520907,0.150070549,0.015853154,-2.19E-05,-0.714637531,421,827,-0.148058595,0.676279394,-0.087697235
run_2123_VM_shortertimestep_3,110,5,0.4337804,1.100111,0.3545482,0.2493634,0.9068623,149.0844,dispersal,0.01743811,sine,1,0.382352941,0.235294118,0.176470588,0.058823529,0.029411765,0.306823075,0.240135014,0.044982699,0.089965398,0.269896194,0.359861592,2.213450981,0.76598512,-0.169218471,0.440809737,0.220371882,0.442803168,0.317955981,0.005430017,0.010354128,3.219688564,0.133212417,1.240053885,0.173269363,-0.086864928,0.01011391,-0.191828436,379,941,0.548821059,0.424871297,0.306645171
run_2123_VM_shortertimestep_6,132,5,1.710523,1.055301,0.830618,0.9688871,0.6523073,76.16126,parapatric,0.05704334,linear,1,0.266666667,0.555555556,0.444444444,0.355555556,0.244444444,0.542895666,0.222168124,0.260740741,0.379259259,0.474074074,0.592592593,1.282267676,-0.191496985,0,0.524104837,0.187103264,0.427664269,0.304069513,0.006292852,0.015569286,-1.240795042,0.644684668,-0.091951196,0.229711368,0.096833561,-0.001650919,0.465832757,425,1127,-0.629893769,0.565566469,-0.288401217
run_2123_VM_shortertimestep2_4,54,8,1.784975,1.840948,1.31442,0.483319,0.5623512,75.63633,mixed,0.04060343,linear,0,0.315789474,0.578947368,0.368421053,0.315789474,0.315789474,0.504228415,0.23622446,0.398891967,0.398891967,0.465373961,0.731301939,1.43142585,-0.012931671,0,0.426600917,0.684951209,0.355169899,0.319420508,0.024093409,0.067125156,-2.178473756,0.64077093,-0.728117451,0.281861451,0.602075698,-0.01364353,-0.166113479,184,410,2.557836169,0.559915913,-0.304734239
run_2123_VM_shortertimestep2_5,19,8,1.725691,0.7376244,0.5566297,0.6222006,0.8025545,188.6437,mixed,0.0176956,sine,0,0,0.833333333,0.833333333,0.833333333,0.166666667,0.829898752,0.28186254,0,0,0,0,4.073258684,-1.718758375,-0.045033966,0.327706825,-0.540401666,0.630622986,0.343625787,0,0,0.809838032,0.704566675,0.095896076,0.267021481,0,0,-0.97203485,55,109,0.338688434,0.822707953,0.086393326
run_2124_VM_shortertimestep_1,13,4,0.4366645,0.6417552,1.206591,0.9447457,0.2911784,144.3844,dispersal,0.005967985,linear,1,0.6,0.4,0,0,0,0.253490304,0.055449655,0,0,0,0.96,1.378931489,0.506539968,-0.187189466,0.54171955,0.450328101,0.392668061,0.407502115,0.012856491,0.021067333,0.666443062,0.229688766,1.609433908,-0.002030128,-0.197792167,0.019920497,-0.691942591,28,62,1.071697087,0.413180915,-0.098339623
run_2124_VM_shortertimestep_2,35,3,1.473013,1.494377,0.7864755,0.8912875,0.4494827,215.7023,parapatric,0.04122465,linear,1,0.181818182,0.727272727,0.636363636,0.545454545,0.454545455,0.690976252,0.1304013,0.330578512,0.396694215,0.462809917,0.52892562,1.912362396,-0.8026202,0.014051522,0.725279087,0.158481855,0.425238573,0.369406052,0.001298635,0.002889281,0.179831523,0.660046997,-0.249371463,0.173290741,0.002374041,0.000890324,-0.068856219,85,221,-0.520700777,0.77242437,-0.372673279
run_2124_VM_shortertimestep_3,23,4,1.965124,1.318875,0.1051579,0.3740586,0.6255951,174.0859,sympatric,0.05431536,linear,0,0,1,1,0.666666667,0.333333333,0.932183319,0.199375459,0,0,0,0,2.057584346,-0.800773453,-0.012635956,0.15785503,0.254228109,0.445894036,0.357925744,0,0,0.288635133,0.898850128,0.205525493,0.175640232,0,0,0.527873026,47,127,0.622352485,0.966157707,-0.134838035
run_2124_VM_shortertimestep_6,80,3,0.6167063,1.274065,0.5812278,0.5948018,0.9335744,201.1689,parapatric,0.02016609,sine,0,0.407407407,0.444444444,0.296296296,0.259259259,0.185185185,0.414903287,0.224125212,0.301783265,0.422496571,0.482853224,0.724279835,1.360990465,0.28698078,0,0.509308242,0.591115594,0.359849899,0.369628757,0.006688734,0.010512376,0.884253294,0.309850225,0.184683175,0.202184064,0.00119359,0.00654693,0.089232776,200,594,-1.761339948,0.388688905,0.228787332
run_2124_VM_shortertimestep2_4,124,4,0.9099219,0.9658945,0.3168595,0.9820994,0.9373741,175.6424,sympatric,0.01110163,sine,1,0.073170732,0.853658537,0.731707317,0.56097561,0.317073171,0.783395601,0.286319745,0.092801904,0.164187983,0.214158239,0.249851279,4.029676444,-1.516601412,0,0.365775263,-0.021227749,0.485546185,0.300878129,0.000696829,0.002674804,-0.643248984,0.842901289,0.235882564,0.264498717,0.011562754,-0.000372819,-0.663379121,661,1281,-0.604421006,0.775714868,-0.091372628
run_2124_VM_shortertimestep2_5,89,4,0.8506379,1.612678,1.554191,0.1234202,0.4275316,88.63761,parapatric,0.0471974,linear,1,0.464285714,0.464285714,0.321428571,0.25,0.214285714,0.421529533,0.190673545,0.397959184,0.464285714,0.596938776,0.862244898,1.302809281,0.237168331,0.005055977,0.513540055,0.693070237,0.314705363,0.266419251,0.031878155,0.068027429,-2.277913165,0.576409736,1.23713086,0.106558364,0.141513683,0.022256336,-0.182654282,336,742,-0.077713615,0.427995987,-0.528867759
run_2125_VM_shortertimestep_1,83,9,1.311718,1.516809,0.2090299,0.4459653,0.6662012,244.3905,allopatric,0.03546979,sine,0,0.12,0.84,0.72,0.68,0.32,0.782523942,0.407279611,0.1536,0.3264,0.3456,0.4032,3.650055169,-1.454326894,-0.005539187,0.289869825,-0.012687026,0.566222611,0.277881622,0.000857099,0.002368898,1.401517904,0.649565783,0.079245183,0.399761838,-0.007091406,0.001529842,-0.16764191,196,630,0.10416026,0.807920581,0.260643424
run_2125_VM_shortertimestep_2,105,8,0.5979598,0.6193234,1.784036,0.3925071,0.8245056,115.6961,mixed,0.01172285,sine,0,0.375,0.5,0.4375,0.375,0.25,0.468005332,0.192612168,0.375,0.5625,0.65625,0.75,1.093817554,0.090175233,0,0.542733118,0.827329779,0.275847709,0.28339369,0.029964452,0.114996242,0.213140331,0.453400617,-0.260200156,0.210441497,0.200402185,0.016232575,-0.798940036,533,1009,-0.420309137,0.439871531,-0.174608108
run_2125_VM_shortertimestep_3,93,9,1.09007,0.4438213,1.102719,0.872839,0.2505722,74.07984,mixed,0.02481356,sine,1,0.206896552,0.620689655,0.482758621,0.413793103,0.24137931,0.605469755,0.260077277,0.199762188,0.342449465,0.399524376,0.513674197,1.636769994,-0.513492019,0,0.392198533,0.375764587,0.381909258,0.292769643,0.006658694,0.021630408,-1.499878581,0.73322831,-1.009134954,0.34603465,0.172874807,-0.008066655,-0.396742487,422,830,0.254324526,0.706573491,-0.490044534
run_2125_VM_shortertimestep_6,150,8,1.49176,0.3990112,1.578789,0.09602133,0.5585515,101.1628,mixed,0.04966789,linear,1,0.325,0.5,0.475,0.35,0.275,0.513628122,0.260301874,0.3575,0.455,0.6175,0.65,1.220435289,-0.089012957,0,0.540813082,0.848010215,0.295153363,0.267363832,0.007604301,0.02187039,-0.082997549,0.518456718,-0.787630847,0.306124323,0.150249636,-0.001136857,-0.846497831,756,1522,2.081908238,0.440214884,-0.364335352
run_2125_VM_shortertimestep2_4,72,5,1.128685,1.184658,0.06746933,0.6080141,0.6561069,100.6379,dispersal,0.03322798,linear,0,0.260869565,0.52173913,0.391304348,0.260869565,0.130434783,0.499899164,0.262276486,0.13610586,0.27221172,0.40831758,0.54442344,1.266300645,-0.036504942,-0.162846227,0.520940639,0.187606432,0.430113696,0.321047195,0.003726519,0.010521456,1.988302348,0.292170809,0.434958528,0.216834091,-0.019883652,0.005803868,-0.124538001,205,537,-0.474268529,0.603125792,0.11917004
run_2125_VM_shortertimestep2_5,36,5,1.506928,0.518861,1.803581,0.4975055,0.5212873,213.6452,dispersal,0.02507105,sine,0,0.538461538,0.153846154,0.153846154,0,0,0.263651376,0.165017372,0,0,0.331360947,0.331360947,2.406268984,0.853938765,0,0.499364382,1.331883143,0.244634589,0.320346423,0.026049876,0.048358269,0.267688308,0.229985055,-0.31009443,0.204016978,0.125269341,0.010295143,-0.27823543,110,242,-0.255418586,0.238747777,0.322303631
run_2126_VM_shortertimestep_1,48,6,1.749245,1.079282,1.705371,0.196575,0.4786898,94.38137,parapatric,0.05022069,linear,0,0.1875,0.6875,0.5625,0.3125,0.125,0.607859173,0.22439461,0.09375,0.234375,0.421875,0.515625,1.875767329,-0.665000934,0.491646778,0.687079059,0.733123989,0.341656175,0.337516104,0.001339218,0.002879232,0.179214684,0.575233244,-0.039778522,0.231636267,0.000703155,0.001211209,-0.622690444,182,376,-1.231116853,0.548189155,-0.232740037
run_2126_VM_shortertimestep_2,70,6,1.035486,1.931903,0.287695,0.1431169,0.2619713,165.6992,dispersal,0.02647375,linear,0,0.173913043,0.739130435,0.391304348,0.260869565,0.130434783,0.596850195,0.230715468,0.09073724,0.18147448,0.27221172,0.514177694,2.028912258,-0.557555752,-0.175182482,0.368606106,0.08628075,0.453066378,0.313759998,0.003820641,0.010704959,1.082696306,0.48065549,0.221378668,0.206957163,-0.012710466,0.005184725,-0.34283789,263,591,1.268072442,0.623893456,0.228136088
run_2126_VM_shortertimestep_3,58,7,0.6525438,1.756401,0.6039384,0.6234488,0.8131066,224.089,parapatric,0.01006266,linear,1,0.368421053,0.578947368,0.368421053,0.263157895,0.105263158,0.505322697,0.222718541,0.155124654,0.387811634,0.542936288,0.853185596,1.344691968,-0.177994789,0,0.561294048,0.220099831,0.430778562,0.330962127,0.003383287,0.005516352,0.228773992,0.486633204,0.068032026,0.217160723,-0.008957609,0.004115071,-0.367082423,198,438,0.856892232,0.576859024,-0.039858623
run_2126_VM_shortertimestep_6,45,6,1.929286,1.711591,0.08244735,0.3454116,0.746063,151.1658,dispersal,0.03491699,sine,1,0.230769231,0.615384615,0.461538462,0.307692308,0.076923077,0.546938136,0.358399862,0.071005917,0.284023669,0.426035503,0.568047337,1.399473359,-0.326669807,-0.049950571,0.301583995,-0.135347877,0.516007192,0.346757713,0.006593072,0.019660582,1.718236972,0.344952093,0.472010294,0.30291305,-0.035968247,0.010821292,-1.1532162,192,356,-0.117265295,0.418277288,0.78378548
run_2126_VM_shortertimestep2_4,142,9,0.2536318,0.3096045,1.06503,0.1092337,0.2810841,200.644,allopatric,0.00372618,sine,1,0.068181818,0.818181818,0.727272727,0.659090909,0.204545455,0.797818639,0.395951634,0.055785124,0.179752066,0.198347107,0.223140496,4.225829545,-1.574319317,-0.001255366,0.370228685,-0.570965599,0.612741462,0.278528435,0.000486988,0.001821134,0.925071573,0.734678833,-0.173266684,0.407777773,-0.003110658,0.000699303,-0.612950442,861,1555,-0.180973526,0.829229757,-0.263189146
run_2126_VM_shortertimestep2_5,106,9,0.6318745,1.393914,0.80602,0.9962859,0.8963102,113.6391,allopatric,0.05457285,linear,1,0.236842105,0.736842105,0.552631579,0.421052632,0.315789474,0.637449656,0.281866466,0.299168975,0.398891967,0.523545706,0.698060942,1.859957327,-0.68395548,0,0.408834974,0.152774362,0.474875235,0.311286749,0.004586821,0.013659786,-0.61900832,0.71343737,-0.029562012,0.285495415,0.024345052,0.001598291,-0.22126785,432,958,-2.016408735,0.695911766,-0.171018367
run_2127_VM_shortertimestep_1,118,2,0.8741912,1.954335,0.7078104,0.6953555,0.8537127,194.3875,mixed,0.02071889,sine,1,0.19047619,0.571428571,0.5,0.452380952,0.30952381,0.586675098,0.20094445,0.235827664,0.344671202,0.380952381,0.43537415,1.410213839,-0.334576796,0.018051904,0.593257744,0.703909038,0.323224336,0.295818252,0.020931207,0.055854961,0.219178392,0.570447857,0.338533818,0.17588053,-0.136730752,0.031054298,-0.3913583,511,1083,0.443944575,0.561438153,-0.27171212
run_2127_VM_shortertimestep_2,140,1,1.91054,1.05685,1.285256,0.6418973,0.6369941,65.6931,sympatric,0.05597555,sine,1,0.25,0.6,0.5,0.425,0.225,0.567755868,0.17110025,0.225,0.425,0.5,0.6,1.238017579,-0.297883528,0.040398448,0.469930931,1.44318052,0.214983865,0.270212882,0.038584956,0.113979994,-2.307509265,0.699227721,-0.22975024,0.18419042,0.388376389,0.016456957,-1.038028918,896,1590,0.381113948,0.48304286,-0.436082904
run_2127_VM_shortertimestep_3,128,2,1.527597,0.881348,1.601499,0.1246683,0.4380837,124.0829,allopatric,0.03956446,sine,0,0.341463415,0.341463415,0.243902439,0.170731707,0.097560976,0.383831819,0.264102324,0.133254015,0.233194527,0.333135039,0.466389054,1.53522054,0.410081941,0,0.511158176,1.040925654,0.226139146,0.212177565,0.010237186,0.027887171,-0.457810016,0.427839382,-0.605568239,0.322313331,0.147317552,-0.003923899,-0.342209089,533,1203,1.778000451,0.411432876,-0.177736606
run_2127_VM_shortertimestep_6,115,1,1.054233,0.8365379,1.080008,0.844192,0.3710401,51.15974,allopatric,0.005415186,linear,0,0.325,0.275,0.2,0.125,0.05,0.307352699,0.229468577,0.065,0.1625,0.26,0.3575,2.310856964,0.920740686,-0.056626637,0.390812729,1.313221972,0.242175442,0.254503199,0.012866291,0.031032462,0.760786091,0.265564328,-0.947684098,0.28152286,0.127639513,0.005855322,-0.122084608,412,1008,1.296893418,0.339431126,-0.124778296
run_2127_VM_shortertimestep2_4,37,7,0.6911585,1.622185,0.5662498,0.3586239,0.8436184,50.6348,parapatric,0.01847708,linear,1,0.1,0.6,0.5,0.2,0.2,0.627300597,0.313506867,0.08,0.08,0.2,0.24,1.839817943,-0.559257444,-0.075088563,0.490673493,-0.272235046,0.558350043,0.29915959,0.000714249,0.002258655,2.704244673,0.290974369,1.141943968,0.171483584,-0.014311134,0.002494122,-0.323754618,83,229,-1.38545007,0.634376768,0.141762606
run_2127_VM_shortertimestep2_5,71,7,1.069401,0.9563877,1.3048,0.7468957,0.3337759,163.6422,sympatric,0.03982195,sine,1,0.3,0.65,0.6,0.5,0.35,0.620641043,0.250412899,0.42,0.6,0.72,0.78,1.472043555,-0.560850067,0.033068731,0.527266434,0.702323196,0.345624732,0.33977695,0.007020292,0.015167329,-1.694057365,0.741021787,-0.582407128,0.291799103,0.119183937,-0.001448991,-0.618268692,275,599,1.383290074,0.609469565,-0.26947791
run_2128_VM_shortertimestep_1,53,2,0.600737,1.571499,0.1466824,0.2900964,0.6427623,175.6363,allopatric,0.01149957,sine,0,0.166666667,0.5,0.444444444,0.333333333,0.222222222,0.558630568,0.381601056,0.148148148,0.222222222,0.296296296,0.333333333,1.367190428,-0.105442718,-0.016204599,0.286944445,0.196248255,0.483200162,0.283672369,0.001190416,0.002739022,1.856189097,0.293014283,-0.003605389,0.382116979,-0.006166358,0.002072807,-0.775849649,280,498,-0.484111072,0.49370836,0.796732595
